CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1524-1731-CM18;1;60123000;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Equipos de arte y manualidades, accesorios y suministros / Artesanía de espuma;60123001;Figuras Goma Eva;(1274972 )GOMA EVA HAND GLITTER ROJA 40X60 CM UNIDAD 1300993;(1274972) GOMA EVA HAND GLITTER ROJA 40X60 CM UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $36;2.0;;727.0;0.0;1598.0
1524-1731-CM18;2;60123000;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Equipos de arte y manualidades, accesorios y suministros / Artesanía de espuma;60123001;Figuras Goma Eva;(1274975 )GOMA EVA HAND GLITTER VERDE CLARO 40X60 UNIDAD 1300998;(1274975) GOMA EVA HAND GLITTER VERDE CLARO 40X60 UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $36;2.0;;727.0;0.0;1598.0
1524-1731-CM18;3;60123000;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Equipos de arte y manualidades, accesorios y suministros / Artesanía de espuma;60123001;Figuras Goma Eva;(1275060 )GOMA EVA HAND GLITTER NEGRA 40X60 CM UNIDAD 1301096;(1275060) GOMA EVA HAND GLITTER NEGRA 40X60 CM UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $36;3.0;;727.0;0.0;2397.0
1524-1731-CM18;4;60123000;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Equipos de arte y manualidades, accesorios y suministros / Artesanía de espuma;60123001;Figuras Goma Eva;(1283210 )GOMA EVA HAND GLITTER ORO 40X60 CM UNIDAD 1309214;(1283210) GOMA EVA HAND GLITTER ORO 40X60 CM UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $35;2.0;;693.0;0.0;1526.0
1524-1731-CM18;5;60123000;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Equipos de arte y manualidades, accesorios y suministros / Artesanía de espuma;60123001;Figuras Goma Eva;(1283206 )GOMA EVA HAND GLITTER VIOLETA 40X60 CM UNIDAD 1309210;(1283206) GOMA EVA HAND GLITTER VIOLETA 40X60 CM UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $37;2.0;;734.0;0.0;1616.0
1524-1731-CM18;6;60123000;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Equipos de arte y manualidades, accesorios y suministros / Artesanía de espuma;60123001;Figuras Goma Eva;(1283214 )GOMA EVA HAND GLITTER PLATEADA 40X60 CM UNIDAD 1309218;(1283214) GOMA EVA HAND GLITTER PLATEADA 40X60 CM UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $30;2.0;;596.0;0.0;1312.0
1524-1731-CM18;7;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111514;Cuadernos o tacos;(1109139 )BLOCK PAPEL ENTRETENIDO PROARTE  16X16 CM 18 UNIDADES 1129139;(1109139) BLOCK PAPEL ENTRETENIDO PROARTE  16X16 CM 18 UNIDADES, Código: , Región: X, Monto por unidad a pagar por despacho: $22;4.0;;433.0;0.0;1908.0
1524-1731-CM18;8;44121700;Equipos, accesorios y suministros de oficina / Suministros de oficina / Instrumentos de escritura;44121707;Lápices de colores;(1006189 )LÁPIZ ARTEL ESTUCHE 20 COLORES UNIDAD 1024189;(1006189) LÁPIZ ARTEL ESTUCHE 20 COLORES UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $52;2.0;;1034.0;0.0;2276.0
1524-1731-CM18;9;31201600;Artículos de fabricación y producción / Cintas adhesivas y selladores / Adhesivos y selladores;31201610;Cola fría;(1109457 )COLA FRÍA PROARTE  ESCOLAR 125 GR UNIDAD 1129457;(1109457) COLA FRÍA PROARTE  ESCOLAR 125 GR UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $16;3.0;;319.0;0.0;1053.0
1524-1731-CM18;10;44121700;Equipos, accesorios y suministros de oficina / Suministros de oficina / Instrumentos de escritura;44121708;Marcadores;(1166183 )MARCADOR ISOFIT PIZARRA AZUL UNIDAD 1192353;(1166183) MARCADOR ISOFIT PIZARRA AZUL UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $11;3.0;;210.0;0.0;696.0
1524-1731-CM18;11;44121600;Equipos, accesorios y suministros de oficina / Suministros de oficina / Suministros de escritorio;44121618;Tijeras;(1225114 )TIJERAS FULTONS ESCOLAR PARA ZURDOS UNIDAD 1251129;(1225114) TIJERAS FULTONS ESCOLAR PARA ZURDOS UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $40;2.0;;803.0;0.0;1766.0
1524-1731-CM18;12;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111530;Notas de papel autoadhesivo;(1356063 )NOTA AUTOADHESIVA HAND TACO GRANDE 76 X 127 MMS 100 HOJAS AMARILLO 12 UNIDADES 1382526;(1356063) NOTA AUTOADHESIVA HAND TACO GRANDE 76 X 127 MMS 100 HOJAS AMARILLO 12 UNIDADES, Código: , Región: X, Monto por unidad a pagar por despacho: $373;1.0;;7469.0;0.0;8215.0
1524-1811-CM18;1;42312300;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Productos para la limpieza de heridas y desbridamiento;42312312;Bandejas de cuidado o limpieza cutáneos;(1352749 )BANDEJA DE CURACIÓN  NOVOSALUD BANDEJA CURACION 2 DIVISIONES ESTERIL 100 UNIDADES 1379052;(1352749) BANDEJA DE CURACIÓN  NOVOSALUD BANDEJA CURACION 2 DIVISIONES ESTERIL 100 UNIDADES, Código: CHIEQ10054, Región: X, Monto por unidad a pagar por despacho: $3972;10.0;;66200.0;0.0;741440.0
1524-1803-CM18;1;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111514;Cuadernos o tacos;(1222353 )TACO APUNTES FULTONS CUADRADO BLANCO 500 HOJAS UNIDAD 1248378;(1222353) TACO APUNTES FULTONS CUADRADO BLANCO 500 HOJAS UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $39;3.0;;786.0;0.0;2592.0
1524-1803-CM18;2;27111500;Herramientas y maquinaria en general / Herramientas manuales / Herramientas de corte, estaje y punzones;27111503;Cuchillos de diversas aplicaciones;(1007732 )CUCHILLO CARTONERO ISOFIT Nº80 GRANDE CON FRENO RIEL METALICO UNIDAD 1025732;(1007732) CUCHILLO CARTONERO ISOFIT Nº80 GRANDE CON FRENO RIEL METALICO UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $24;3.0;;475.0;0.0;1569.0
1524-1803-CM18;3;44121600;Equipos, accesorios y suministros de oficina / Suministros de oficina / Suministros de escritorio;44121618;Tijeras;(1007056 )TIJERAS ISOFIT 305A 6 1/4 UNIDAD 1025056;(1007056) TIJERAS ISOFIT 305A 6 1/4 UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $20;3.0;;397.0;0.0;1311.0
1524-1803-CM18;4;44122100;Equipos, accesorios y suministros de oficina / Suministros de oficina / Suministros de sujeción;44122104;Clips para papel;(1007608 )CLIPS FULTONS METALICO PUNTA REDONDA 50 MM 50 UNIDADES 1025608;(1007608) CLIPS FULTONS METALICO PUNTA REDONDA 50 MM 50 UNIDADES, Código: , Región: X, Monto por unidad a pagar por despacho: $14;5.0;;281.0;0.0;1545.0
1524-1803-CM18;5;44101700;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Accesorios para impresoras, fotocopiadoras y aparatos de fax;44101707;Corcheteras;(1128672 )CORCHETES ISOFIT 23/6 CAJA 1000 UNIDADES 1150909;(1128672) CORCHETES ISOFIT 23/6 CAJA 1000 UNIDADES, Código: , Región: X, Monto por unidad a pagar por despacho: $11;10.0;;224.0;0.0;2460.0
1524-1803-CM18;6;44101700;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Accesorios para impresoras, fotocopiadoras y aparatos de fax;44101707;Corcheteras;(1007680 )CORCHETES RHEIN  41816 - 26/ 6 5000 UNIDADES 1025680;(1007680) CORCHETES RHEIN  41816 - 26/ 6 5000 UNIDADES, Código: , Región: X, Monto por unidad a pagar por despacho: $21;10.0;;420.0;0.0;4620.0
1524-1803-CM18;7;23101500;Maquinaria para fabricación y transformación industrial / Maquinaria para transformación de materias primas / Maquinaria para trabajar madera, piedra, cerámica y similares;23101502;Perforadoras;(1006680 )PERFORADORA ISOFIT PP-25 MEDIANA UNIDAD 1024680;(1006680) PERFORADORA ISOFIT PP-25 MEDIANA UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $78;2.0;;1563.0;0.0;3438.0
1524-1820-CM18;1;42312300;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Productos para la limpieza de heridas y desbridamiento;42312313;Soluciones para la limpieza de heridas;(1369925 )LIMPIADOR DE HERIDAS PRONTOSAN WOUND GEL 30 ML 10 UNIDADES 1396491;(1369925) LIMPIADOR DE HERIDAS PRONTOSAN WOUND GEL 30 ML 10 UNIDADES, Código: 400505, Región: X, Monto por unidad a pagar por despacho: $0;12.0;;140000.0;0.0;1680000.0
1524-1820-CM18;2;42312300;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Productos para la limpieza de heridas y desbridamiento;42312313;Soluciones para la limpieza de heridas;(1340939 )LIMPIADOR DE HERIDAS B.BRAUN LINOVERA FRASCO 30 ML UNIDAD 1367160;(1340939) LIMPIADOR DE HERIDAS B.BRAUN LINOVERA FRASCO 30 ML UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $0;50.0;;16150.0;0.0;807500.0
1524-1820-CM18;3;42312300;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Productos para la limpieza de heridas y desbridamiento;42312313;Soluciones para la limpieza de heridas;(1369920 )LIMPIADOR DE HERIDAS PRONTOSAN SOLUCION FRASCO 350 ML  10 UNIDADES 1396486;(1369920) LIMPIADOR DE HERIDAS PRONTOSAN SOLUCION FRASCO 350 ML  10 UNIDADES, Código: 400403, Región: X, Monto por unidad a pagar por despacho: $0;10.0;;185000.0;0.0;1850000.0
931768-80-CM18;1;42172100;Equipamiento y suministros médicos / Artículos médicos para urgencias y atención en terreno / Productos de resucitación de emergencia;42172101;Desfibriladores externos automatizados (AED) o pal;(1372515 )DESFIBRILADOR ZOLL AED PLUS UNIDAD 1399018;(1372515) DESFIBRILADOR ZOLL AED PLUS UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $0;8.0;;1010101.0;0.0;8080808.0
1524-1686-CM18;1;44122100;Equipos, accesorios y suministros de oficina / Suministros de oficina / Suministros de sujeción;44122104;Clips para papel;(1108012 )CLIPS HAND APRETADOR DOBLE 32 MM NEGRO 12 UNIDADES 1128012;(1108012) CLIPS HAND APRETADOR DOBLE 32 MM NEGRO 12 UNIDADES, Código: , Región: X, Monto por unidad a pagar por despacho: $27;2.0;;548.0;0.0;1204.0
1524-1686-CM18;2;44122100;Equipos, accesorios y suministros de oficina / Suministros de oficina / Suministros de sujeción;44122104;Clips para papel;(1007604 )CLIPS FULTONS DOBLE 51 MM 12 UNIDADES 1025604;(1007604) CLIPS FULTONS DOBLE 51 MM 12 UNIDADES, Código: , Región: X, Monto por unidad a pagar por despacho: $53;2.0;;1056.0;0.0;2324.0
1524-1686-CM18;3;43211800;Tecnologías de la información, telecomunicaciones y radiodifusión / Equipos informáticos y accesorios / Accesorios o Dispositivos para ingreso de datos al computador;43211803;Fundas de Teclado;(1166190 )FUNDA ADIX TRANSPARENTE OFICIO BORDE BLANCO UNIDAD 1192360;(1166190) FUNDA ADIX TRANSPARENTE OFICIO BORDE BLANCO UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $1;100.0;;25.0;0.0;2700.0
1524-1686-CM18;4;43211800;Tecnologías de la información, telecomunicaciones y radiodifusión / Equipos informáticos y accesorios / Accesorios o Dispositivos para ingreso de datos al computador;43211803;Fundas de Teclado;(1166189 )FUNDA ADIX TRANSPARENTE CARTA BORDE BLANCO  UNIDAD 1192359;(1166189) FUNDA ADIX TRANSPARENTE CARTA BORDE BLANCO  UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $1;100.0;;24.0;0.0;2600.0
1524-1686-CM18;5;31201500;Artículos de fabricación y producción / Cintas adhesivas y selladores / Cinta adhesiva;31201509;Cinta adhesiva de nylon;(1347517 )CINTA ADHESIVA FIXO TRANSPARENTE 48 MM X 30 M UNIDAD 1373831;(1347517) CINTA ADHESIVA FIXO TRANSPARENTE 48 MM X 30 M UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $14;2.0;;276.0;0.0;608.0
1524-1686-CM18;6;44121700;Equipos, accesorios y suministros de oficina / Suministros de oficina / Instrumentos de escritura;44121708;Marcadores;(1145083 )DESTACADOR FULTONS NARANJA PUNTA BISELADA UNIDAD 1167501;(1145083) DESTACADOR FULTONS NARANJA PUNTA BISELADA UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $11;2.0;;229.0;0.0;502.0
1524-1686-CM18;7;44121700;Equipos, accesorios y suministros de oficina / Suministros de oficina / Instrumentos de escritura;44121708;Marcadores;(1145087 )DESTACADOR FULTONS AMARILLO PUNTA BISELADA UNIDAD 1167505;(1145087) DESTACADOR FULTONS AMARILLO PUNTA BISELADA UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $12;2.0;;231.0;0.0;510.0
1524-1686-CM18;8;44121700;Equipos, accesorios y suministros de oficina / Suministros de oficina / Instrumentos de escritura;44121708;Marcadores;(1129118 )MARCADOR FULTONS PERMANENTE NEGRO UNIDAD 1151396;(1129118) MARCADOR FULTONS PERMANENTE NEGRO UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $9;4.0;;182.0;0.0;800.0
1524-1686-CM18;9;44121800;Equipos, accesorios y suministros de oficina / Suministros de oficina / Medios de corrección;44121802;Líquido corrector;(1270382 )CORRECTOR FULTONS LAPIZ 7ML PUNTA METALICA UNIDAD 1296552;(1270382) CORRECTOR FULTONS LAPIZ 7ML PUNTA METALICA UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $15;1.0;;299.0;0.0;329.0
1524-1686-CM18;10;44101700;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Accesorios para impresoras, fotocopiadoras y aparatos de fax;44101707;Corcheteras;(1007660 )CORCHETERA ISOFIT CP-40 COD.11276-3 UNIDAD 1025660;(1007660) CORCHETERA ISOFIT CP-40 COD.11276-3 UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $74;1.0;;1470.0;0.0;1618.0
1524-1686-CM18;11;31201500;Artículos de fabricación y producción / Cintas adhesivas y selladores / Cinta adhesiva;31201509;Cinta adhesiva de nylon;(1109586 )CINTA ADHESIVA HAND CRISTAL 18MMX30M 10 UNIDADES 1129586;(1109586) CINTA ADHESIVA HAND CRISTAL 18MMX30M 10 UNIDADES, Código: , Región: X, Monto por unidad a pagar por despacho: $53;2.0;;1067.0;0.0;2346.0
1524-1686-CM18;12;27111500;Herramientas y maquinaria en general / Herramientas manuales / Herramientas de corte, estaje y punzones;27111503;Cuchillos de diversas aplicaciones;(1007732 )CUCHILLO CARTONERO ISOFIT Nº80 GRANDE CON FRENO RIEL METALICO UNIDAD 1025732;(1007732) CUCHILLO CARTONERO ISOFIT Nº80 GRANDE CON FRENO RIEL METALICO UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $24;1.0;;475.0;0.0;523.0
1524-1686-CM18;13;44101700;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Accesorios para impresoras, fotocopiadoras y aparatos de fax;44101707;Corcheteras;(1007680 )CORCHETES RHEIN  41816 - 26/ 6 5000 UNIDADES 1025680;(1007680) CORCHETES RHEIN  41816 - 26/ 6 5000 UNIDADES, Código: , Región: X, Monto por unidad a pagar por despacho: $21;2.0;;420.0;0.0;924.0
931768-90-CM18;1;42192200;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Artículos para transporte de paciente;42192210;Sillas de ruedas;(1524846 )SILLA DE RUEDAS ESTÁNDAR INTCO YK9052 UNIDAD 1526846;(1524846) SILLA DE RUEDAS ESTÁNDAR INTCO YK9052 UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $0;2.0;;98990.0;0.0;197980.0
1524-1804-CM18;1;44122000;Equipos, accesorios y suministros de oficina / Suministros de oficina / Carpetas de archivo y separadores;44122011;Carpetas para archivos;(1273421 )CARPETA JA PLASTIFICADA OFICIO CON ACCO CLIP AZUL UNIDAD 1299422;(1273421) CARPETA JA PLASTIFICADA OFICIO CON ACCO CLIP AZUL UNIDAD, Código: 3807755, Región: X, Monto por unidad a pagar por despacho: $0;15.0;;300.0;0.0;4500.0
1524-1804-CM18;2;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111525;Papel multiuso;(1006577 )PAPEL MULTIPROPÓSITO EQUALIT OFICIO BLANCO 75 GR ALBURA 98% RESMA DE 500 HOJAS 1024577;(1006577) PAPEL MULTIPROPÓSITO EQUALIT OFICIO BLANCO 75 GR ALBURA 98% RESMA DE 500 HOJAS, Código: , Región: X, Monto por unidad a pagar por despacho: $0;30.0;;3439.0;0.0;103170.0
1524-1804-CM18;3;14111500;Productos de papel / Productos de papel / Papel de imprenta y escritura;14111525;Papel multiuso;(1006573 )PAPEL MULTIPROPÓSITO EQUALIT CARTA 75 GR 98% BLANCURA RESMA DE 500 HOJAS 1024573;(1006573) PAPEL MULTIPROPÓSITO EQUALIT CARTA 75 GR 98% BLANCURA RESMA DE 500 HOJAS, Código: , Región: X, Monto por unidad a pagar por despacho: $0;20.0;;2910.0;0.0;58200.0
1524-1802-CM18;1;44121700;Equipos, accesorios y suministros de oficina / Suministros de oficina / Instrumentos de escritura;44121707;Lápices de colores;(1007980 )LÁPIZ BIC BOLIGRAFO PUNTA MEDIA ROJO UNIDAD 1025980;(1007980) LÁPIZ BIC BOLIGRAFO PUNTA MEDIA ROJO UNIDAD, Código: 10001RJ, Región: X, Monto por unidad a pagar por despacho: $0;20.0;;115.0;0.0;2300.0
1524-1802-CM18;2;44121600;Equipos, accesorios y suministros de oficina / Suministros de oficina / Suministros de escritorio;44121631;Distribuidores de pegamento o recambios;(1006294 )ADHESIVO STIC FIX BARRA 40GR UNIDAD 1024294;(1006294) ADHESIVO STIC FIX BARRA 40GR UNIDAD, Código: 52911, Región: X, Monto por unidad a pagar por despacho: $0;3.0;;977.0;0.0;2931.0
1524-1802-CM18;3;44122000;Equipos, accesorios y suministros de oficina / Suministros de oficina / Carpetas de archivo y separadores;44122010;Divisores;(1006891 )SEPARADOR HALLEY OFICIO SET 6 DIVISIONES COLOR OPACO UNIDAD 1024891;(1006891) SEPARADOR HALLEY OFICIO SET 6 DIVISIONES COLOR OPACO UNIDAD, Código: 83912, Región: X, Monto por unidad a pagar por despacho: $0;10.0;;147.0;0.0;1470.0
1524-1802-CM18;4;46171500;Equipos y suministros de defensa, orden público, protección y seguridad / Seguridad, vigilancia y detección / Cerraduras, elementos de seguridad y accesorios;46171506;Cajas fuertes;(1007260 )CAJA DE ARCHIVO RHEIN  STANDAR 3306, 25X15X40 UNIDAD 1025260;(1007260) CAJA DE ARCHIVO RHEIN  STANDAR 3306, 25X15X40 UNIDAD, Código: 11078, Región: X, Monto por unidad a pagar por despacho: $0;20.0;;582.0;0.0;11640.0
1524-1814-CM18;1;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;42311510;Vendaje de espuma;(1267452 )VENDA 3M COBAN 2094 2 CAPAS UNIDAD 1293552;(1267452) VENDA 3M COBAN 2094 2 CAPAS UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $0;200.0;;14965.0;0.0;2993000.0
1524-1814-CM18;2;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;42311513;Vendaje de gel;(1266888 )HIDROGEL 3M 91110 TEGADERM 15 GR UNIDAD 1292988;(1266888) HIDROGEL 3M 91110 TEGADERM 15 GR UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $0;100.0;;3115.0;0.0;311500.0
1524-1837-SE18;1;91111600;Servicios de cuidado personal y domésticos / Servicio doméstico y de cuidados / Asistencia y cuidado doméstico;91111603;Servicios de cocina o preparación de comidas;Convenio de Suministro de Alimentación para Centro Diurno de Adultos Mayores //;Convenio de Suministro de Alimentación para Centro Diurno de Adultos Mayores //ALMUERZOS//SEPTIEMBRE 2018;280.0;;2700.0;0.0;756000.0
1524-1837-SE18;2;91111600;Servicios de cuidado personal y domésticos / Servicio doméstico y de cuidados / Asistencia y cuidado doméstico;91111603;Servicios de cocina o preparación de comidas;Convenio de Suministro de Alimentación para Centro Diurno de Adultos Mayores //;Convenio de Suministro de Alimentación para Centro Diurno de Adultos Mayores //COLACIONES//SEPTIEMBRE 2018;220.0;;380.0;0.0;83600.0
1524-1837-SE18;3;91111600;Servicios de cuidado personal y domésticos / Servicio doméstico y de cuidados / Asistencia y cuidado doméstico;91111603;Servicios de cocina o preparación de comidas;Convenio de Suministro de Alimentación para Centro Diurno de Adultos Mayores //;Convenio de Suministro de Alimentación para Centro Diurno de Adultos Mayores //DESAYUNOS//SEPTIEMBRE 2018;280.0;;1200.0;0.0;336000.0
1524-1836-CM18;1;78111500;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte aéreo de pasajeros;78111502;Pasajes Aereos;Pasaje Adulto MOLINA/LORENA Rut 15988857-6 PNR: NNMHYD Ticket: 6052181848420  Ruta: Santiago/Puerto Montt Observación: Ida:26-10-2018;;1.0;;68064.0;0.0;43268.0
1524-1810-CM18;1;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;42311532;Apósitos secos;(1534189 )APÓSITO CRANBERRY APOSITO GASA TEJIDA + ALGODON ESTERIL 20X30 CM UNIDAD 1536068;(1534189) APÓSITO CRANBERRY APOSITO GASA TEJIDA + ALGODON ESTERIL 20X30 CM UNIDAD, Código: AAAP2030, Región: X, Monto por unidad a pagar por despacho: $0;150.0;;290.0;0.0;43500.0
1524-1810-CM18;2;42312300;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Productos para la limpieza de heridas y desbridamiento;42312306;Productos médicos mecánicos de debridement;(1365690 )GASA CRANBERRY APOSITO GASA NO TEJIDA + ALGODON ESTERIL 20X25 UNIDAD 1392200;(1365690) GASA CRANBERRY APOSITO GASA NO TEJIDA + ALGODON ESTERIL 20X25 UNIDAD, Código: AAAN2025, Región: X, Monto por unidad a pagar por despacho: $0;150.0;;150.0;0.0;22500.0
1524-1810-CM18;3;42312300;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Productos para la limpieza de heridas y desbridamiento;42312306;Productos médicos mecánicos de debridement;(1365295 )GASA CRANBERRY APOSITO GASA NO TEJIDA + ALGODON ESTERIL 10X10 UNIDAD 1391809;(1365295) GASA CRANBERRY APOSITO GASA NO TEJIDA + ALGODON ESTERIL 10X10 UNIDAD, Código: AAAN1010, Región: X, Monto por unidad a pagar por despacho: $0;300.0;;80.0;0.0;24000.0
1524-1807-CM18;1;47131800;Equipos y suministros de limpieza / Suministros de limpieza / Soluciones de limpieza y desinfección;47131803;Desinfectantes domésticos;(975966 )DESINFECTANTE LYSOFORM AEROSOL 360 CC 360 CC 990966;(975966) DESINFECTANTE LYSOFORM AEROSOL 360 CC 360 CC, Código: 84542, Región: X, Monto por unidad a pagar por despacho: $0;23.0;;1760.0;0.0;40480.0
1524-1835-CM18;1;78111500;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte aéreo de pasajeros;78111502;Pasajes Aereos;Pasaje Adulto MOLINA/LORENA Rut 15988857-6 PNR: TFDGYF Ticket: 6052181848356  Ruta: Osorno/Santiago Observación: Ida:24-10-2018;;1.0;;11620.0;0.0;8824.0
1524-1652-CM18;1;44101700;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Accesorios para impresoras, fotocopiadoras y aparatos de fax;44101723;Bandejas de varios depósitos;(1108107 )BANDEJA DE ESCRITORIO FULTONS SIMPLE METALICA NEGRA 2 PISOS UNIDAD 1128107;(1108107) BANDEJA DE ESCRITORIO FULTONS SIMPLE METALICA NEGRA 2 PISOS UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $229;1.0;;4570.0;0.0;5028.0
1524-1652-CM18;2;44122100;Equipos, accesorios y suministros de oficina / Suministros de oficina / Suministros de sujeción;44122101;Gomas elásticas;(1183001 )ELÁSTICO HAND 250 GR UNIDAD 1209106;(1183001) ELÁSTICO HAND 250 GR UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $42;1.0;;833.0;0.0;917.0
1524-1652-CM18;3;31201500;Artículos de fabricación y producción / Cintas adhesivas y selladores / Cinta adhesiva;31201509;Cinta adhesiva de nylon;(1109586 )CINTA ADHESIVA HAND CRISTAL 18MMX30M 10 UNIDADES 1129586;(1109586) CINTA ADHESIVA HAND CRISTAL 18MMX30M 10 UNIDADES, Código: , Región: X, Monto por unidad a pagar por despacho: $53;2.0;;1067.0;0.0;2346.0
1524-1652-CM18;4;44121600;Equipos, accesorios y suministros de oficina / Suministros de oficina / Suministros de escritorio;44121605;Dispensador de Cinta;(1108962 )DISPENSADOR ISOFIT CINTA ADHESIVA 15975 MEDIANO UNIDAD 1128962;(1108962) DISPENSADOR ISOFIT CINTA ADHESIVA 15975 MEDIANO UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $54;4.0;;1076.0;0.0;4736.0
1524-1652-CM18;5;41111600;Equipamiento para laboratorios / Instrumentos de medida y experimentación / Instrumentos para medición de longitud;41111604;Reglas;(1006864 )REGLA HAND PLASTICA TRANSPARENTE  20CM UNIDAD 1024864;(1006864) REGLA HAND PLASTICA TRANSPARENTE  20CM UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $4;2.0;;70.0;0.0;156.0
1524-1652-CM18;6;44121700;Equipos, accesorios y suministros de oficina / Suministros de oficina / Instrumentos de escritura;44121708;Marcadores;(1145082 )DESTACADOR FULTONS CELESTE PUNTA BISELADA  UNIDAD 1167500;(1145082) DESTACADOR FULTONS CELESTE PUNTA BISELADA  UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $12;2.0;;231.0;0.0;510.0
1524-1652-CM18;7;44121700;Equipos, accesorios y suministros de oficina / Suministros de oficina / Instrumentos de escritura;44121708;Marcadores;(1145087 )DESTACADOR FULTONS AMARILLO PUNTA BISELADA UNIDAD 1167505;(1145087) DESTACADOR FULTONS AMARILLO PUNTA BISELADA UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $12;2.0;;231.0;0.0;510.0
1524-1652-CM18;8;44121700;Equipos, accesorios y suministros de oficina / Suministros de oficina / Instrumentos de escritura;44121708;Marcadores;(1145081 )DESTACADOR FULTONS VERDE PUNTA BISELADA UNIDAD 1167499;(1145081) DESTACADOR FULTONS VERDE PUNTA BISELADA UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $12;2.0;;231.0;0.0;510.0
1524-1652-CM18;9;44121700;Equipos, accesorios y suministros de oficina / Suministros de oficina / Instrumentos de escritura;44121708;Marcadores;(1145083 )DESTACADOR FULTONS NARANJA PUNTA BISELADA UNIDAD 1167501;(1145083) DESTACADOR FULTONS NARANJA PUNTA BISELADA UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $11;2.0;;229.0;0.0;502.0
