CodigoCompraAgil;CodigoProducto;Nombre;Descripcion;Cantidad;UnidadMedida
1057532-164-COT26;52141537;Olla eléctrica doméstica;Sartén eléctrico para ortesis: Sartén eléctrico para termoplástico y confección de ortesis. Superficie antiadherente. Medidas: 40 x 30 cm, Incluye tapa, indicar marca y adjuntar catálogo. Según especificaciones técnicas adjuntas.;1;EA
1057532-156-COT26;43221721;Equipo de comunicación de datos de radiofrecuencia;Antena Portátil VHF original para Radio Portátil marca Motorola EP450;2;EA
1057532-156-COT26;43221721;Equipo de comunicación de datos de radiofrecuencia;Batería original IMPRES Para Radio Portátil Motorola DGP8550;5;EA
1057532-156-COT26;43221721;Equipo de comunicación de datos de radiofrecuencia;Batería original para Radio Portátil marca Motorola EP350;2;EA
1057532-156-COT26;43221721;Equipo de comunicación de datos de radiofrecuencia;Batería original para Radio Portátil marca Motorola EP450;2;EA
1057532-156-COT26;43221721;Equipo de comunicación de datos de radiofrecuencia;Tapa original para conector programación de radio Portátil marca Motorola DEP570;5;EA
1057532-156-COT26;43221721;Equipo de comunicación de datos de radiofrecuencia;Tapa original para conector programación de radio Portátil marca Motorola DGP8550;5;EA
1057532-141-COT26;53131616;Cremas o lociones homeopáticas o naturales;Lanolina natural tubo 15 grs / Según especificaciones adjuntas;29;TUBO
1077241-6-COT26;41111503;Básculas mecánicas;BALANZA MECANICA + TALLIMETRO TELESCOPICO / SEGÚN ESPECIFICACIONES ADJUNTAS;2;EA
1057532-151-COT26;51142619;Alcohol aromático de amoniaco;Alcohol Gel sin enguaje al 70% 75ml;30;EA
1057532-151-COT26;53131609;Protector solar;Bloqueador Solar Fps 50+ 200 grs hipoalergénico;10;EA
1057532-174-COT26;53111602;Zapatos de mujer;"1 Calzado Seguridad, según eett  • Planta antideslizante  • Puntera de composite  • Dieléctricos  • Planta anti perforante  • Resistencia a hidrocarburos  • Resistencia al agua  • Antimicrobiano  •Calzado media caña""";1;EA
1057532-166-COT26;44121708;Marcadores;plumones de pizarra color negro;20;EA
1057532-166-COT26;44121708;Marcadores;plumones de pizarra color azul;20;EA
1057532-166-COT26;44121708;Marcadores;plumones de pizarra color rojo;20;EA
1057532-166-COT26;14111610;Cartulina;carpeta de cartulina española;30;EA
1057532-166-COT26;31201517;Cinta para empaquetar;cintas masking tape 48 mm;30;EA
1057532-166-COT26;31201512;Cinta Transparente;cinta de embalaje;30;EA
1057532-166-COT26;44121701;Lápiz pasta;Lápiz pasta azul. Caja de 50 unidades.;2;BX
1057532-166-COT26;60105704;Barras de pegamento libres de ácido;Pegamento en barra 21 gramos;30;EA
1057532-166-COT26;44102001;Lámina para plastificar;Láminas para termolaminar tamaño carta (100 unidades);2;RM
1057532-166-COT26;12352310;Siliconas;Silicona líquida 250 ml.;15;EA
1057532-166-COT26;14111525;Papel multiuso;Carpeta de Papel volantín (10 pliegos);15;EA
1057532-166-COT26;60101722;Libretas de notas;Block de apuntes carta;30;EA
1057532-166-COT26;44121710;Tiza para escribir o accesorios;Tiza color blanca. Caja de 12 unidades;15;BX
1057532-166-COT26;31201505;Cinta adhesiva de doble cara;Cinta doble contacto;15;EA
1057532-166-COT26;14111601;Papel, bolsas o cajas de regalo;Bolsas ecológicas colores 25x30x8 cm.;100;EA
1057532-143-COT26;42142608;Jeringas médicas sin agujas;Jeringas de 20 ml sin aguja / Según especificaciones adjuntas;1000;EA
1057532-143-COT26;42293603;Sondas quirúrgicas;Sondas de alimentación enteral de silicona 5 fr / Según especificaciones adjuntas;200;EA
1057532-143-COT26;42231901;Sacaleches o sus accesorios;Bolsas de recolección de leche materna mínimo 210 ml / Según especificaciones adjuntas;20;PACK
1057532-144-COT26;42142108;Almohadillas o compresas de calentar o de refrescar;Almohadillas de gel frio calor / Según especificaciones adjuntas;20;PR
1057532-144-COT26;42231902;Pezoneras o discos protectores mamarios;Formador de pezón / Según especificaciones adjuntas;24;EA
1057532-144-COT26;42231902;Pezoneras o discos protectores mamarios;Pezonera de silicona talla S / Según especificaciones adjuntas;14;EA
1057532-144-COT26;42231902;Pezoneras o discos protectores mamarios;Pezonera de silicona talla M / Según especificaciones adjuntas;14;EA
1057532-144-COT26;42231902;Pezoneras o discos protectores mamarios;Pezonera de silicona talla L / Según especificaciones adjuntas;14;EA
1057532-144-COT26;42251617;Cojines de asiento terapéuticos o accesorios;Cojín de Lactancia / Según especificaciones adjuntas;3;EA
1057532-142-COT26;42231901;Sacaleches o sus accesorios;Bolsas de recolección de leche materna / Según especificaciones adjuntas;20;PACK
1057532-142-COT26;42231901;Sacaleches o sus accesorios;Extractor de leche materna manual / Según especificaciones adjuntas;42;EA
1057532-142-COT26;52151704;Cucharas domésticas;Cucharas de silicona Reutilizables Niños Bebes / Según especificaciones adjuntas;14;PACK
1057532-142-COT26;42192603;Vasos o botellas de administración de medicamentos o accesorios;Vasitos de lactancia / Según especificaciones adjuntas;10;PACK
1057532-142-COT26;52151614;Coolers;Cooler o bolso transportador de leche / Según especificaciones adjuntas;5;EA
1057532-172-COT26;46181704;Cascos de protección;Casco Seguridad: •	Casco debe ser Clase A, Tipo I, blanco, ajustable. •	Peso: Entre 200gr a 300gr. •	Debe contar con certificación: Nch 461: Clase A y   ANSI Z89.1 Clase E DEBE CUMPLIR Y FIRMAR ESPECIFICACIONES TÉCNICAS ADJUNTAS.;4;EA
1057532-172-COT26;91111703;Vestuario;Polera de Trabajo Mujeres: •	Polera de Pique manga corta. •	Cuello tejido con botones. •	Color negro. •	Logo corporativo impreso en color blanco en lado izquierdo. •	Diferenciar corte para Mujer.   DEBE CUMPLIR Y FIRMAR ESPECIFICACIONES TÉCNICAS ADJUNTAS.;4;EA
1057532-172-COT26;91111703;Vestuario;Polera de Trabajo Hombres: •	Polera de Pique manga corta. •	Cuello tejido con botones. •	Color negro. •	Logo corporativo impreso en color blanco en lado izquierdo. •	Diferenciar corte para Hombre.   DEBE CUMPLIR Y FIRMAR ESPECIFICACIONES TÉCNICAS ADJUNTAS.;2;EA
1057532-172-COT26;46181527;Pantalones protectores;Pantalón de Trabajo Mujeres:  Pantalón cargo  •	Tipo de Tela: 100% poliéster Ripstop Strech.  Spandex elasticada. •	Tiro largo a la cintura. •	Bolsillos:  Entre 4 a 6. •	Cierre con cremallera. •	Diferenciar Corte para Mujer. DEBE CUMPLIR Y FIRMAR ESPECIFICACIONES TÉCNICAS ADJUNTAS.;3;EA
1057532-172-COT26;46181527;Pantalones protectores;Pantalón de Trabajo Hombres:  Pantalón cargo  •	Tipo de Tela: 100% poliéster Ripstop Strech.  Spandex elasticada.  •	Tiro largo a la cintura. •	Bolsillos:  Entre 4 a 6. •	Cierre con cremallera. •	Diferenciar Corte para Hombre. DEBE CUMPLIR Y FIRMAR ESPECIFICACIONES TÉCNICAS ADJUNTAS.;2;EA
1057532-172-COT26;53101802;Abrigos y chaquetas para hombre;Cortaviento Impermeable Mujeres:  •	Cortaviento de poliéster, liviano con ajuste elasticado en capucha. •	Impermeable. •	Puños Ajustables. •	Cierre con cremallera. •	2 bolsillos externos uno a cada lado. •	Color Negro. •	Logo corporativo impreso en color blanco en lado izquierdo. •	Diferenciar corte para Mujer. DEBE CUMPLIR Y FIRMAR ESPECIFICACIONES TÉCNICAS ADJUNTAS.;4;EA
1057532-172-COT26;53101802;Abrigos y chaquetas para hombre;Cortaviento Impermeable Hombres:  •	Cortaviento de poliéster, liviano con ajuste elasticado en capucha. •	Impermeable.  •	Puños Ajustables.  •	Cierre con cremallera.  •	2 bolsillos externos uno a cada lado. •	Color Negro. •	Logo corporativo impreso en color blanco en lado izquierdo. •	Diferenciar corte para Hombre. DEBE CUMPLIR Y FIRMAR ESPECIFICACIONES TÉCNICAS ADJUNTAS.;2;EA
1057532-172-COT26;53101802;Abrigos y chaquetas para hombre;Chaqueta de Polar Mujeres: •	Micro Polar o polar con cierre. •	Cuello Elevado. •	Manga larga con puño sesgado. •	Pretina en basta. •	Composición: 100% poliéster.  •	Color negro.  •	Logo corporativo impreso en color blanco en lado izquierdo. •	En el caso de Polar Mujer con corte princesa  con bolsillos en corte. DEBE CUMPLIR Y FIRMAR ESPECIFICACIONES TÉCNICAS ADJUNTAS.;4;EA
1057532-172-COT26;53101802;Abrigos y chaquetas para hombre;Chaqueta de Polar Hombres: •	Micro Polar o polar con cierre.  •	Cuello Elevado  •	Manga larga con puño sesgado  •	Pretina en basta •	Composición: 100% poliéster  •	Color negro  •	Logo corporativo impreso en color blanco en lado izquierdo. DEBE CUMPLIR Y FIRMAR ESPECIFICACIONES TÉCNICAS ADJUNTAS.;2;EA
1057532-172-COT26;46181504;Guantes protectores;Guantes Seguridad: •	Guante Hecho de fibra HDPE, Cut 5, 13 Gauge con palma de PU.  •	Con resistencia a las abrasión y transpirabilidad. •	Con Certificación: EN 420: 2003 + A1: 2009 EN 388:2003 Riesgos Mecánicos DEBE CUMPLIR Y FIRMAR ESPECIFICACIONES TÉCNICAS ADJUNTAS.;7;EA
1057532-145-COT26;60104105;Materiales de enseñanza de los sistemas del cuerpo;Set de Masas Terapéuticas con diferentes resistencias (6 colores)//Masa de ejercicios utilizada para el tratamiento y rehabilitación de la mano, fortaleciendo el agarre de esta. Esta masa se encuentra en cómodos recipientes de plástico fáciles de abrir. Incluye 6 potes de 6 Oz. de los sgtes colores y resistencias:  Tan (Extra Extra Blanda) Amarillo (Extra Blanda) Rojo (Blanda) Verde (Medio) Azul (Fuerte) Negro (Extra Fuerte);10;EA
1057532-181-COT26;44103104;Rollos de transferencia;ROLLOS TERMICOS / SEGÚ ESPECIFICACIONES ADJUNTAS;100;RO
1057532-173-COT26;46171503;Juegos de cerraduras;Cerradura 9380 Oficina/dormitorio inoxidable, color plata, material de acero;1;EA
1057532-173-COT26;53102504;Guantes o manoplas;Pares de Guantes de agarre Unisex, 2 Talla S, 2 talla M y 2 talla L;6;PR
1057532-173-COT26;15121802;Lubricantes anticorrosivos;Spray WD-40 Anticorrosivo-aerosol 311g;2;EA
1057532-176-COT26;52141537;Olla eléctrica doméstica;Sartén eléctrico para ortesis: Sartén eléctrico para termoplástico y confección de ortesis. Superficie antiadherente. Medidas: 40 x 30 cm, Incluye tapa, indicar marca y adjuntar catálogo. Según especificaciones técnicas adjuntas.ES OBLIGATORIO COMPLETAR Y FIRMAR TODOS LOS FORMULARIOS ADJUNTOS, DE LO CONTRARIO LA OFERTA SERÁ DECLARADA INADMISIBLE;1;EA
1057532-171-COT26;52141537;Olla eléctrica doméstica;Sartén eléctrico para ortesis: Sartén eléctrico para termoplástico y confección de ortesis. Superficie antiadherente. Medidas: 40 x 30 cm, Incluye tapa, indicar marca y adjuntar catálogo. Según especificaciones técnicas adjuntas.;1;EA
1057532-179-COT26;41116205;Kits de exámenes rápidos;TEST RAPIDO DE DETERMINACIÓN DE EMBARAZO HCG 25 MUI EN ORINA, LAPIZ O MID STREAM O CASSETTE MAS GOTARIO. CADA DISPOSITIVO DE LECTURA EN ENVASE INDIVIDUAL SELLADO. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. DEBE INCORPORAR 1 FOLLETO INFORMATIVO AL PACIENTE POR CADA UNIDAD. INDICAR LOTE Y VENCIMIENTO IGUAL O SUPERIOR A 12 MESES.;2400;EA
1057532-182-COT26;14111805;Talones o talonarios;400 TALONARIOS DE RECETAS MEDICAS PARA UNIDAD DE FARMACIA COSAM ORIENTE.DEBERÁ CUMPLIR CON LAS ESPECIFICACIONES TÉCNICAS ADJUNTAS ADEMÁS DE FIRMARLAS. ASIMISMO, SE SOLICITA OBLIGATORIAMENTE COMPLETAR Y FIRMAR LOS FORMULARIOS ADJUNTOS.;400;TALO
1057532-881-COT25;60141002;Muñecas;Bebe para practica, de acuerdo a Especificaciones Técnicas adjuntas.;1;EA
1057532-189-COT26;51142619;Alcohol aromático de amoniaco;Alcohol Gel sin enguaje al 70% 75ml;20;EA
1057532-189-COT26;53131609;Protector solar;Bloqueador Solar Fps 50+ 200 grs hipoalergénico;5;EA
1057532-195-COT26;60101722;Libretas de notas;Libreta con lápiz incluido, según especificaciones adjuntas.;100;EA
1057532-195-COT26;44122011;Carpetas para archivos;Carpetas con accoclip diferentes colores.;100;EA
1057532-195-COT26;44121708;Marcadores;Destacadores diferentes colores.;100;EA
1057532-187-COT26;46171503;Juegos de cerraduras;Cerradura 9380 Oficina/dormitorio inoxidable, color plata, material de acero;1;EA
1057532-187-COT26;53102504;Guantes o manoplas;Pares de Guantes de agarre Unisex, 2 Talla S, 2 talla M y 2 talla L;6;EA
1057532-187-COT26;15121802;Lubricantes anticorrosivos;Spray WD-40 Anticorrosivo-aerosol 311g;2;EA
1057532-178-COT26;53111601;Zapatos de hombre;Zapatos de Seguridad / Según Especificaciones Adjuntas;2;PR
1057532-178-COT26;46181504;Guantes protectores;Guantes de Nitrilo / Según Especificaciones Adjuntas;12;BX
1057532-178-COT26;46181504;Guantes protectores;Guantes de PU / Según Especificaciones Adjuntas;12;PR
1057532-184-COT26;44122011;Carpetas para archivos;Carpetas plastificadas tamaño oficio en color morado, con accoclip o bolsillo.;200;EA
1057532-193-COT26;55101520;Hojas o Folletos de Instrucciones;Talonarios de 13 cm de ancho x 21 cm de largo, cada talonario debe tener 99 hojas. Especificaciones adjuntas.;150;EA
1057532-188-COT26;44121618;Tijeras;"Tijera de oficina 7.5"" ergonómica 19 cm unidad";3;EA
1057532-188-COT26;44121615;Corcheteras;Corchetera oficina 20 hojas metal/plástico 26/6mm unidad;2;EA
1057532-188-COT26;44121635;Portarrollos de cinta adhesiva;Dispensador de Cinta Adhesiva de color negro;3;EA
1057532-188-COT26;31201505;Cinta adhesiva de doble cara;Cinta doble contacto, 18mmx50m;3;EA
1057532-188-COT26;60101722;Libretas de notas;Block Carta 7 Mm 80 Hojas;4;EA
1057532-188-COT26;56121303;Borradores;Borrador de Pizarra Económico Azul;2;EA
1057532-188-COT26;44111503;Bandejas de correspondencia;Bandeja Organizador Documentos Escritorio 3 Niveles, color negro;2;EA
1057532-188-COT26;44102001;Lámina para plastificar;Lámina Termolaminada Oficio 125 Mic de 100 Unidades;2;EA
1057532-188-COT26;44111509;Portalápiz;Porta Lápiz Malla Metal Mediano, Color negro;3;EA
1057532-188-COT26;45101702;Guillotinas de imprenta;Guillotina de mesa, Metálica 30X37.5 cm;1;EA
1057532-188-COT26;31201515;Cintas de papel;Cinta Masking, 24x40 m unidad;3;EA
1057532-188-COT26;14111525;Papel multiuso;opalina blanca, lisa, tamaño carta,;500;HOJ
1057532-188-COT26;44122011;Carpetas para archivos;Carpeta con fundas, tamaño oficio, color negro;4;EA
1057532-188-COT26;31261501;Cubiertas y cajas de plástico;Caja 53x38x40 cm transparente;4;EA
1057532-188-COT26;14111509;Artículos de papelería;Papel Couché Glossy Laser Carta Resma 250 hojas 130 grs para Laser;250;HOJ
1077241-8-COT26;42151909;Pastas o kits de odontología preventiva;Cepillo dental ADULTO, según las siguientes EETT (cabezal redondeado, Pequeño, Cerdas rectas, suaves, mango recto/anatómico, Diversos colores y Con capuchón protector del cabezal tipo VITIS, PHB  o similar. Adjuntar ficha técnica.;250;EA
1077241-8-COT26;42151909;Pastas o kits de odontología preventiva;Seda/Hilo dental con cera de 50 mts. Adjunta ficha técnica.;250;EA
1077241-8-COT26;42151909;Pastas o kits de odontología preventiva;Pasta dental adulto según las siguientes EETT 1450 ppm de flúor y 50 gr. Adjunta ficha técnica.;250;EA
1077241-8-COT26;42151909;Pastas o kits de odontología preventiva;Cepillo dental INFANTIL según las siguientes EETT (cabezal redondeado, Pequeño, Cerdas Suaves, mango recto/anatómico). Adjunta ficha técnica.;250;EA
1077241-8-COT26;42151909;Pastas o kits de odontología preventiva;Pasta dental infantil tipo Aquafresh/ colgate kids (o similar), de 1100 o 1450 ppm de flúor. adjunta ficha técnica.;250;EA
1057532-203-COT26;53101802;Abrigos y chaquetas para hombre;PARKA DESMONTABLE 2 EN 1 / SEGÚN ESPECIFICACIONES ADJUNTAS;2;EA
1057532-203-COT26;53101502;Pantalones y short para hombre;PANTALON CARGO / SEGÚN ESPECIFICACIONES ADJUNTAS;2;EA
1057532-177-COT26;42152703;Pernos o puntales dentales o suministros relacionados;Insumos dentales varios los cuales están identificado en un Excel donde están por ítems y indica lote y fecha de vencimiento, se solicita adjuntar ficha técnica para la evaluación se debe cotizar todos los items.;1;EA
1057532-183-COT26;72102304;Mantenimiento o reparación de sistemas de fontanería, gasfitería;Servicio de inspección y Certificación de las instalaciones de gas de Comunidad Terapéutica Peulla Residencial y gestionar la obtención del certificado correspondiente (sello verde), de acuerdo a las Especificaciones técnicas adjuntas.;1;EA
1057532-199-COT26;44122011;Carpetas para archivos;Carpetas plastificadas tamaño oficio en color morado, sin accoclip y con bolsillo.;200;EA
1077241-11-COT26;50192801;Empanadas, tartas y pies frescos;Kuchen de fruta con crema de 30 a 35 cm de diámetro;6;EA
1077241-11-COT26;50181901;Pan fresco;Pan de molde blanco 750 grs;10;PK
1077241-11-COT26;50112001;Carnes frescas procesadas y preparadas;Láminas de jamón sándwich;80;OA
1077241-11-COT26;50131801;Queso natural;Láminas de queso;80;OA
1077241-11-COT26;50192303;Postres, helados o yogurt congelado;Yogurt batido en pote de 125 grs variedad de sabores;80;EA
1077241-11-COT26;50221101;Granos de Cereales;Granola tipo Quaker Avena, Miel y Almendras 320 grs.;7;PK
1057532-209-COT26;85121810;Test de detección de drogas o alcohol;Test kit screening multidrogas mínimo 4 drogas ( cocaína, marihuana, benzodiazepina y THC) en orina, se solicita periodo vigencia 24 meses igual o superior, adjunta ficha técnica de lo ofertado.;1;EA
1057532-209-COT26;42142523;Agujas hipodérmicas;Aguja 19 G x 1, se solicita periodo vigencia 24 meses igual o superior, adjunta ficha técnica de lo ofertado.;600;EA
1057532-209-COT26;42142609;Jeringas médicas con aguja;Jeringa 20 cc 21x1 1/2 luer lock,se solicita periodo vigencia 24 meses igual o superior, adjunta ficha técnica de lo ofertado.;200;EA
1057532-209-COT26;42311708;Cintas adhesivas médicas y quirúrgicas para el uso general;Parche curita adhesivo redondo, se solicita periodo vigencia 24 meses igual o superior, adjunta ficha técnica de lo ofertado.;1500;EA
1057532-209-COT26;42311708;Cintas adhesivas médicas y quirúrgicas para el uso general;Tela Adhesiva micropore blanca 2.5 cm x 9 mts.(rollo+dispensador), se solicita periodo vigencia 24 meses igual o superior, adjunta ficha técnica de lo ofertado.;12;RO
1057532-209-COT26;42141504;Aplicadores o absorbentes médicos;Tórulas de algodón (100 unidades 0,5 gramos), se solicita periodo vigencia 24 meses igual o superior, adjunta ficha técnica de lo ofertado.;6;BG
1057532-192-COT26;85121810;Test de detección de drogas o alcohol;Test kit screening multidrogas mínimo 4 drogas ( cocaína, marihuana, benzodiazepina y THC) en orina, se solicita periodo vigencia 24 meses igual o superior, adjunta ficha técnica de lo ofertado.;150;EA
1057532-192-COT26;42142523;Agujas hipodérmicas;Aguja 19 G x 1, se solicita periodo vigencia 24 meses igual o superior, adjunta ficha técnica de lo ofertado.;600;EA
1057532-192-COT26;42142609;Jeringas médicas con aguja;Jeringa 20 cc 21x1 1/2 luer lock,se solicita periodo vigencia 24 meses igual o superior, adjunta ficha técnica de lo ofertado.;200;EA
1057532-192-COT26;42311708;Cintas adhesivas médicas y quirúrgicas para el uso general;Parche curita adhesivo redondo, se solicita periodo vigencia 24 meses igual o superior, adjunta ficha técnica de lo ofertado.;1500;EA
1057532-192-COT26;42311708;Cintas adhesivas médicas y quirúrgicas para el uso general;Tela Adhesiva micropore blanca 2.5 cm x 9 mts.(rollo+dispensador), se solicita periodo vigencia 24 meses igual o superior, adjunta ficha técnica de lo ofertado.;12;RO
1057532-192-COT26;42141504;Aplicadores o absorbentes médicos;Tórulas de algodón (100 unidades 0,5 gramos), se solicita periodo vigencia 24 meses igual o superior, adjunta ficha técnica de lo ofertado.;6;BG
1057532-191-COT26;44111905;Pizarras para plumón y accesorios;Pizarra Corcho + Blanca (45x60);2;EA
1057532-191-COT26;44111503;Bandejas de correspondencia;BANDEJA DE ESCRITORIO TRIPLE DE MADERA, LAS MEDIDAS SON 38X35 (RESPETAR MEDIDAS);1;EA
1057532-191-COT26;44111907;Diario mural y accesorios;Pizarra de Corcho (50x30);1;EA
1057532-191-COT26;44111907;Diario mural y accesorios;Pizarra de Corcho (45x60);1;EA
1057532-191-COT26;44121615;Corcheteras;Corchetera Metálica mediana CM-70 para 45 Hojas;6;EA
1057532-191-COT26;41111604;Reglas;Regla metálica 30 cm;4;EA
1057532-191-COT26;44121618;Tijeras;"Tijeras 5.5"" (13,97 cm) Negro";4;EA
1057532-185-COT26;14111533;Cuadernillos o formularios para exámenes;Talonario tamaño oficio en duplicado, 50 originales y 50 la copias, con formato personalizado adjunto.;1;EA
1057532-185-COT26;44121604;Timbres y sellos;Timbre de goma automático, sello redondo de 4 cms. Diseño adjunto.;1;EA
1057532-186-COT26;24101605;Equipo de carga;CARRO DE CARGA MANUAL / SEGÚN ESPECIFICACIONES ADJUNTAS;1;EA
1057532-208-COT26;53101802;Abrigos y chaquetas para hombre;PARKA DESMONTABLE 2 EN 1 / SEGÚN ESPECIFICACIONES ADJUNTAS;2;EA
1057532-208-COT26;53101502;Pantalones y short para hombre;PANTALON CARGO / SEGÚN ESPECIFICACIONES ADJUNTAS;2;EA
1057532-211-COT26;78121601;Servicios de flete;Mudanza para Funcionario D. Jorge Llancaman Laurie, fecha 25.05.2026, desde Osorno hacia Santiago.  inventario adjunto.;1;EA
1057532-201-COT26;42142608;Jeringas médicas sin agujas;Jeringas 20 ml s/agujas / Según especificaciones adjuntas;500;EA
1057532-201-COT26;42231505;Adaptadores, conectores o extensiones de los equipos de alimentación enteral;Sondas de Alimentación Enteral / Según especificaciones adjuntas;200;EA
1057532-200-COT26;46171503;Juegos de cerraduras;Cerradura 9380 Oficina/dormitorio inoxidable, color plata, material de acero;1;EA
1057532-200-COT26;53102504;Guantes o manoplas;Pares de Guantes de agarre Unisex, 2 Talla S, 2 talla M y 2 talla L;6;EA
1057532-200-COT26;15121802;Lubricantes anticorrosivos;Spray WD-40 Anticorrosivo-aerosol 311g;2;EA
1057532-190-COT26;60104105;Materiales de enseñanza de los sistemas del cuerpo;Set de Masas Terapéuticas con diferentes resistencias (6 colores)//Masa de ejercicios utilizada para el tratamiento y rehabilitación de la mano, fortaleciendo el agarre de esta. Esta masa se encuentra en cómodos recipientes de plástico fáciles de abrir. Incluye 6 potes de 6 Oz. de los sgtes colores y resistencias: Tan (Extra Extra Blanda) Amarillo (Extra Blanda) Rojo (Blanda) Verde (Medio) Azul (Fuerte) Negro (Extra Fuerte);10;EA
1057532-222-COT26;52121508;Mantas o frazadas;FRAZADA MICROPOLAR COLOR CELESTE MEDIDA 150X210 CMS. CON LOGO BORDADO SAMU EN UNA DE SUS ESQUINAS (MEDIDA SUGERIDA DEL LOGO 6X6 MAX);150;EA
1057532-194-COT26;44121707;Lápices de colores;Lápices Scripto  estuche 12 colores Marcador Escolar en estuche de 12 colores, con tinta a base de agua, apto para pintar en casi todos los tipos de papeles.;35;PK
1057532-194-COT26;44121706;Lápices de madera;Set de 12 lápices de colores hexagonales Torre. Lápices madera Set 12 Lápices colores;35;PK
1057532-194-COT26;12352310;Siliconas;BARRA DE SILICONA  TRANSP GR 12MM 25 CM 12 UNIDADES;8;PK
1057532-194-COT26;60121204;Pintura de témpera lavable;Témperas XL 12 colores Tempera Lavable 12 Colores 22 Ml;10;BX
1057532-196-COT26;53111601;Zapatos de hombre;ZAPATOS DE SEGURIDAD N° 39 / SEGÚN ESPECIFICACIONES ADJUNTAS.INDICAR MEDIDAS DE LONGITUD DE PIE PARA EVALUAR TALLA CORRECTA.;1;PR
1057532-196-COT26;53111601;Zapatos de hombre;ZAPATOS DE SEGURIDAD N° 42 / INDICAR MEDIDAS DE LONGITUD DE PIE PARA EVALUAR TALLA CORRECTA. DEBERÁ CUMPLIR CON SEGÚN ESPECIFICACIONES ADJUNTAS ADEMÁS DE FIRMARLAS. ASIMISMO, SE SOLICITA OBLIGATORIAMENTE COMPLETAR Y FIRMAR LOS FORMULARIOS ADJUNTOS.;1;PR
1057532-196-COT26;53111602;Zapatos de mujer;ZAPATOS DE SEGURIDAD N° 36 / INDICAR MEDIDAS DE LONGITUD DE PIE PARA EVALUAR TALLA CORRECTA. DEBERÁ CUMPLIR CON SEGÚN ESPECIFICACIONES ADJUNTAS ADEMÁS DE FIRMARLAS. ASIMISMO, SE SOLICITA OBLIGATORIAMENTE COMPLETAR Y FIRMAR LOS FORMULARIOS ADJUNTOS.;1;PR
1057532-196-COT26;53111602;Zapatos de mujer;ZAPATOS DE SEGURIDAD N° 38 / INDICAR MEDIDAS DE LONGITUD DE PIE PARA EVALUAR TALLA CORRECTA. DEBERÁ CUMPLIR CON SEGÚN ESPECIFICACIONES ADJUNTAS ADEMÁS DE FIRMARLAS. ASIMISMO, SE SOLICITA OBLIGATORIAMENTE COMPLETAR Y FIRMAR LOS FORMULARIOS ADJUNTOS.;1;PR
1057532-196-COT26;53111602;Zapatos de mujer;ZAPATOS DE SEGURIDAD N° 39 / INDICAR MEDIDAS DE LONGITUD DE PIE PARA EVALUAR TALLA CORRECTA. DEBERÁ CUMPLIR CON SEGÚN ESPECIFICACIONES ADJUNTAS ADEMÁS DE FIRMARLAS. ASIMISMO, SE SOLICITA OBLIGATORIAMENTE COMPLETAR Y FIRMAR LOS FORMULARIOS ADJUNTOS.;1;PR
1057532-214-COT26;51142619;Alcohol aromático de amoniaco;alcohol Spray 70% 250ml, Alcohol spray para uso personal y manos debe adjuntar resolución sanitaria / ficha técnica;40;EA
1057532-214-COT26;47131502;Paños de limpieza;Toallitas desinfectantes 90 ud. Toallas para limpieza de superficies debe adjuntar resolución sanitaria / ficha técnica;36;EA
1057532-214-COT26;42132203;Guantes médicos de examen o para usos no quirúrgicos;Guantes caja 100 unidades Talla M. debe adjuntar resolución sanitaria / ficha técnica;10;BX
1057532-214-COT26;42131601;Delantales o pecheras para el personal sanitario;Set de Pecheras 100 Unidades Pecheras con mangas y tira posterior para amarre debe adjuntar resolución sanitaria / ficha técnica;1;EA
1057532-204-COT26;52141515;Compactadores de basura domésticos;Basurero plastico con tapa de 20 litros;11;EA
1057532-204-COT26;53131635;Hisopo;Sopapo para WC baño tina con mango, ergonometrico 14.5 x 44 cm;1;EA
1057532-132-COT25;53103001;Camisetas de caballero;Polera Manga Corta según especificaciones técnicas adjuntas;1;EA
1057532-132-COT25;53103001;Camisetas de caballero;Polera Manga Larga según especificaciones técnicas adjuntas;1;EA
1057532-132-COT25;46181527;Pantalones protectores;Pantalón cargo, según especificaciones técnicas adjuntas.;1;EA
1057532-132-COT25;42143601;Chalecos y chaquetas de sujeción;Chaleco de procedimiento ajustable, según especificaciones técnicas adjuntas;1;EA
1057532-216-COT26;50192501;Sandwiches y canapés con relleno frescos;Sándwich de pan fresco, tipo hallulla, con tomate, queso fresco y pepinillo, no artesanales, productos frescos. Los Sándwich deben ser entregados envueltos de forma individual en papel alusa y al interior con servilleta.;15;EA
1057532-216-COT26;50192803;Empanadas, tartas y pies estables sin refrigerar;Kuchen tamaño para 30 personas.;1;EA
1057532-216-COT26;50221202;Cereales en barra;Barras de cereal sabor Frutos Rojos.;25;EA
1057532-216-COT26;50221202;Cereales en barra;Barras de cereal sabor Manzana.;25;EA
1057532-216-COT26;50101634;Fruta fresca;Naranjas frescas;15;EA
1057532-216-COT26;50181905;Galletas dulces o pastelitos;Galletas dulces variedades (120 a 140 grs);15;PK
1057532-216-COT26;50161509;Productos de edulcorantes o azúcares naturales;Azúcar.;2;KGM
1057532-216-COT26;50161509;Productos de edulcorantes o azúcares naturales;Endulzante liquido de 400 ml (tapa verde);1;BO
